"idPredmet";"vysledek";"zkouskove_otazky";"idClovek";"termin";"datum_terminu";"mistnost";"zacatek";"idClovekPrvniZkousejici";"idClovekDruhyZkousejici";"semestrSplneni"
"1133";"-";"(null)";"3441";"-1";"23.3.2004 0:00";"(null)";"(null)";"-1";"-1";"1"
"1133";"S";"(null)";"3441";"-1";"23.3.2004 0:00";"(null)";"(null)";"-1";"-1";"2"
"1134";"-";"(null)";"3441";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1134";"S";"(null)";"3441";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"(null)";"S";"(null)";"3441";"-1";"25.5.2005 0:00";"(null)";"(null)";"-1";"-1";"6"
"(null)";"S";"(null)";"3549";"-1";"4.6.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"8988";"S";"(null)";"3549";"-1";"11.8.2004 0:00";"(null)";"(null)";"-1";"-1";"1"
"8825";"S";"(null)";"3549";"-1";"6.10.2003 0:00";"(null)";"(null)";"-1";"-1";"2"
"(null)";"Z";"(null)";"3549";"-1";"17.6.2003 0:00";"(null)";"(null)";"-1";"-1";"2"
"(null)";"U";"(null)";"3549";"-1";"8.4.2005 0:00";"(null)";"(null)";"-1";"-1";"4"
"(null)";"S";"(null)";"3549";"-1";"2.12.2004 0:00";"(null)";"(null)";"-1";"-1";"3"
"1133";"-";"(null)";"3549";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1133";"S";"(null)";"3549";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1391";"S";"(null)";"3549";"-1";"30.11.2004 0:00";"(null)";"(null)";"-1";"-1";"1"
"8988";"S";"(null)";"3807";"-1";"24.2.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"(null)";"-";"(null)";"3549";"-1";"(null)";"(null)";"(null)";"-1";"-1";"6"
"(null)";"S";"(null)";"3807";"-1";"26.6.2003 0:00";"(null)";"(null)";"-1";"-1";"3"
"8970";"-";"(null)";"3807";"-1";"(null)";"(null)";"(null)";"-1";"-1";"5"
"(null)";"U";"(null)";"3807";"-1";"8.4.2005 0:00";"(null)";"(null)";"-1";"-1";"8"
"(null)";"-";"(null)";"3807";"-1";"(null)";"(null)";"(null)";"-1";"-1";"9"
"1133";"-";"(null)";"3807";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1133";"S";"(null)";"3807";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1134";"-";"(null)";"3807";"-1";"(null)";"(null)";"(null)";"-1";"-1";"5"
"1134";"-";"(null)";"3807";"-1";"(null)";"(null)";"(null)";"-1";"-1";"6"
"(null)";"-";"(null)";"3807";"-1";"(null)";"(null)";"(null)";"-1";"-1";"10"
"1393";"S";"(null)";"2852";"-1";"10.7.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"8891";"S";"(null)";"2852";"-1";"7.2.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"8958";"S";"(null)";"2852";"-1";"25.7.2003 0:00";"(null)";"(null)";"-1";"-1";"2"
"8984";"S";"(null)";"2852";"-1";"7.5.2003 0:00";"(null)";"(null)";"-1";"-1";"2"
"(null)";"U";"(null)";"2852";"-1";"7.10.2003 0:00";"(null)";"(null)";"-1";"-1";"3"
"(null)";"U";"(null)";"2852";"-1";"8.10.2003 0:00";"(null)";"(null)";"-1";"-1";"4"
"8975";"S";"(null)";"2852";"-1";"25.7.2003 0:00";"(null)";"(null)";"-1";"-1";"2"
"(null)";"-";"(null)";"2852";"-1";"(null)";"(null)";"(null)";"-1";"-1";"5"
"1133";"-";"(null)";"3783";"-1";"(null)";"(null)";"(null)";"-1";"-1";"1"
"8893";"S";"(null)";"3783";"-1";"9.4.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"1133";"S";"(null)";"3783";"-1";"(null)";"(null)";"(null)";"-1";"-1";"2"
"(null)";"Z";"(null)";"3783";"-1";"27.5.2003 0:00";"(null)";"(null)";"-1";"-1";"2"
"(null)";"Z";"(null)";"3783";"-1";"24.6.2004 0:00";"(null)";"(null)";"-1";"-1";"4"
"8999";"S";"(null)";"3783";"-1";"20.1.2004 0:00";"(null)";"(null)";"-1";"-1";"3"
"1391";"S";"(null)";"3783";"-1";"29.6.2004 0:00";"(null)";"(null)";"-1";"-1";"3"
"(null)";"S";"(null)";"3783";"-1";"8.9.2005 0:00";"(null)";"(null)";"-1";"-1";"5"
"8899";"S";"(null)";"3189";"-1";"21.3.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"8893";"S";"(null)";"3189";"-1";"29.1.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"1391";"S";"(null)";"3189";"-1";"30.6.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"8825";"S";"(null)";"3189";"-1";"24.9.2003 0:00";"(null)";"(null)";"-1";"-1";"2"
"8985";"S";"(null)";"3189";"-1";"8.1.2004 0:00";"(null)";"(null)";"-1";"-1";"3"
"(null)";"Z";"(null)";"3189";"-1";"12.2.2004 0:00";"(null)";"(null)";"-1";"-1";"3"
"1133";"-";"(null)";"3189";"-1";"25.2.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"1133";"S";"(null)";"3189";"-1";"25.2.2003 0:00";"(null)";"(null)";"-1";"-1";"2"
"(null)";"Z";"(null)";"3189";"-1";"27.5.2004 0:00";"(null)";"(null)";"-1";"-1";"4"
"1134";"-";"(null)";"3189";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1134";"S";"(null)";"3189";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"8893";"S";"(null)";"3162";"-1";"30.6.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"(null)";"S";"(null)";"3189";"-1";"28.6.2005 0:00";"(null)";"(null)";"-1";"-1";"6"
"(null)";"Z";"(null)";"3162";"-1";"24.6.2004 0:00";"(null)";"(null)";"-1";"-1";"4"
"8999";"S";"(null)";"3162";"-1";"9.6.2003 0:00";"(null)";"(null)";"-1";"-1";"3"
"8985";"S";"(null)";"3162";"-1";"16.12.2003 0:00";"(null)";"(null)";"-1";"-1";"3"
"1134";"-";"(null)";"3162";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1134";"S";"(null)";"3162";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"8893";"S";"(null)";"3279";"-1";"26.11.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"8997";"S";"(null)";"3279";"-1";"2.10.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"1391";"S";"(null)";"3279";"-1";"19.6.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"8963";"S";"(null)";"3279";"-1";"5.5.2003 0:00";"(null)";"(null)";"-1";"-1";"2"
"8957";"S";"(null)";"3279";"-1";"30.6.2004 0:00";"(null)";"(null)";"-1";"-1";"3"
"(null)";"Z";"(null)";"3279";"-1";"15.1.2004 0:00";"(null)";"(null)";"-1";"-1";"3"
"(null)";"U";"(null)";"3279";"-1";"1.5.2004 0:00";"(null)";"(null)";"-1";"-1";"4"
"1133";"-";"(null)";"3279";"-1";"25.1.2005 0:00";"(null)";"(null)";"-1";"-1";"3"
"1133";"S";"(null)";"3279";"-1";"25.1.2005 0:00";"(null)";"(null)";"-1";"-1";"4"
"1134";"-";"(null)";"3279";"-1";"6.5.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"1134";"S";"(null)";"3279";"-1";"6.5.2003 0:00";"(null)";"(null)";"-1";"-1";"2"
"8952";"S";"(null)";"2066";"-1";"5.5.2005 0:00";"(null)";"(null)";"-1";"-1";"1"
"(null)";"S";"(null)";"3279";"-1";"25.5.2005 0:00";"(null)";"(null)";"-1";"-1";"6"
"1391";"-";"(null)";"2066";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"(null)";"-";"(null)";"2066";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"8961";"-";"(null)";"2066";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"(null)";"Z";"(null)";"2066";"-1";"27.5.2004 0:00";"(null)";"(null)";"-1";"-1";"4"
"(null)";"-";"(null)";"2066";"-1";"(null)";"(null)";"(null)";"-1";"-1";"7"
"8985";"-";"(null)";"2066";"-1";"(null)";"(null)";"(null)";"-1";"-1";"5"
"1137";"-";"(null)";"2066";"-1";"(null)";"(null)";"(null)";"-1";"-1";"1"
"1137";"S";"(null)";"2066";"-1";"(null)";"(null)";"(null)";"-1";"-1";"2"
"1133";"-";"(null)";"2066";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1133";"-";"(null)";"2066";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"(null)";"-";"(null)";"2066";"-1";"(null)";"(null)";"(null)";"-1";"-1";"9"
"8972";"S";"(null)";"2847";"-1";"2.7.2003 0:00";"(null)";"(null)";"-1";"-1";"2"
"8972";"S";"(null)";"3820";"-1";"16.9.2003 0:00";"(null)";"(null)";"-1";"-1";"2"
"8972";"S";"(null)";"3821";"-1";"15.11.2004 0:00";"(null)";"(null)";"-1";"-1";"2"
"8972";"S";"(null)";"3362";"-1";"19.6.2003 0:00";"(null)";"(null)";"-1";"-1";"2"
"8972";"S";"(null)";"3822";"-1";"2.7.2003 0:00";"(null)";"(null)";"-1";"-1";"2"
"8972";"S";"(null)";"3845";"-1";"19.6.2003 0:00";"(null)";"(null)";"-1";"-1";"4"
"8972";"S";"(null)";"3809";"-1";"7.4.2004 0:00";"(null)";"(null)";"-1";"-1";"4"
"8972";"S";"(null)";"3823";"-1";"24.6.2004 0:00";"(null)";"(null)";"-1";"-1";"4"
"1133";"-";"(null)";"2900";"-1";"6.3.2003 0:00";"(null)";"(null)";"-1";"-1";"7"
"1133";"S";"(null)";"2900";"-1";"6.3.2003 0:00";"(null)";"(null)";"-1";"-1";"8"
"1135";"-";"(null)";"2900";"-1";"(null)";"(null)";"(null)";"-1";"-1";"7"
"1135";"S";"(null)";"2900";"-1";"(null)";"(null)";"(null)";"-1";"-1";"8"
"8899";"S";"(null)";"2900";"-1";"10.6.2003 0:00";"(null)";"(null)";"-1";"-1";"7"
"(null)";"Z";"(null)";"2900";"-1";"29.1.2003 0:00";"(null)";"(null)";"-1";"-1";"7"
"(null)";"Z";"(null)";"2900";"-1";"13.6.2003 0:00";"(null)";"(null)";"-1";"-1";"8"
"1133";"-";"(null)";"3087";"-1";"(null)";"(null)";"(null)";"-1";"-1";"1"
"1133";"S";"(null)";"3087";"-1";"(null)";"(null)";"(null)";"-1";"-1";"2"
"1134";"S";"(null)";"3087";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"8985";"S";"(null)";"3194";"-1";"25.2.2003 0:00";"(null)";"(null)";"-1";"-1";"3"
"1134";"-";"(null)";"3087";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1133";"-";"(null)";"2043";"-1";"19.2.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"1133";"S";"(null)";"2043";"-1";"19.2.2003 0:00";"(null)";"(null)";"-1";"-1";"2"
"1134";"S";"(null)";"2043";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1134";"-";"(null)";"2043";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"8980";"S";"(null)";"2043";"-1";"12.6.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"(null)";"S";"(null)";"2043";"-1";"20.5.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"8984";"S";"(null)";"2043";"-1";"7.10.2003 0:00";"(null)";"(null)";"-1";"-1";"2"
"5795";"S";"(null)";"2043";"-1";"24.6.2004 0:00";"(null)";"(null)";"-1";"-1";"4"
"(null)";"U";"(null)";"2043";"-1";"14.1.2004 0:00";"(null)";"(null)";"-1";"-1";"4"
"1393";"S";"(null)";"2043";"-1";"10.6.2004 0:00";"(null)";"(null)";"-1";"-1";"3"
"(null)";"Z";"(null)";"2043";"-1";"29.4.2005 0:00";"(null)";"(null)";"-1";"-1";"5"
"8893";"S";"(null)";"3850";"-1";"24.2.2003 0:00";"(null)";"(null)";"-1";"-1";"3"
"(null)";"S";"(null)";"4686";"-1";"24.9.2003 0:00";"(null)";"(null)";"-1";"-1";"4"
"(null)";"S";"(null)";"3782";"-1";"6.2.2003 0:00";"(null)";"(null)";"-1";"-1";"3"
"1133";"S";"(null)";"2852";"-1";"2.3.2004 0:00";"(null)";"(null)";"-1";"-1";"4"
"(null)";"S";"(null)";"2904";"-1";"11.7.2005 0:00";"(null)";"(null)";"-1";"-1";"6"
"1133";"-";"(null)";"2852";"-1";"2.3.2004 0:00";"(null)";"(null)";"-1";"-1";"3"
"8980";"S";"(null)";"3362";"-1";"10.4.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"(null)";"S";"(null)";"3823";"-1";"19.2.2003 0:00";"(null)";"(null)";"-1";"-1";"2"
"(null)";"S";"(null)";"3823";"-1";"20.3.2003 0:00";"(null)";"(null)";"-1";"-1";"4"
"8980";"S";"(null)";"3821";"-1";"21.12.2004 0:00";"(null)";"(null)";"-1";"-1";"1"
"8891";"S";"(null)";"3821";"-1";"24.11.2004 0:00";"(null)";"(null)";"-1";"-1";"3"
"5795";"S";"(null)";"3821";"-1";"30.6.2005 0:00";"(null)";"(null)";"-1";"-1";"4"
"(null)";"S";"(null)";"3635";"-1";"30.11.2004 0:00";"(null)";"(null)";"-1";"-1";"3"
"1393";"-";"(null)";"3807";"-1";"(null)";"(null)";"(null)";"-1";"-1";"5"
"1391";"S";"(null)";"3162";"-1";"17.6.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"8965";"S";"(null)";"3783";"-1";"8.10.2003 0:00";"(null)";"(null)";"-1";"-1";"2"
"(null)";"S";"(null)";"2898";"-1";"3.6.2003 0:00";"(null)";"(null)";"-1";"-1";"2"
"8966";"S";"(null)";"3836";"-1";"22.10.2003 0:00";"(null)";"(null)";"-1";"-1";"5"
"1137";"-";"(null)";"3849";"-1";"(null)";"(null)";"(null)";"-1";"-1";"7"
"1137";"S";"(null)";"3849";"-1";"(null)";"(null)";"(null)";"-1";"-1";"8"
"(null)";"S";"(null)";"3849";"-1";"28.6.2005 0:00";"(null)";"(null)";"-1";"-1";"9"
"(null)";"S";"(null)";"3833";"-1";"27.3.2003 0:00";"(null)";"(null)";"-1";"-1";"9"
"1137";"-";"(null)";"3833";"-1";"(null)";"(null)";"(null)";"-1";"-1";"9"
"1137";"S";"(null)";"3833";"-1";"(null)";"(null)";"(null)";"-1";"-1";"10"
"(null)";"Z";"(null)";"3833";"-1";"24.6.2004 0:00";"(null)";"(null)";"-1";"-1";"10"
"(null)";"U";"(null)";"2904";"-1";"6.3.2024 0:00";"(null)";"(null)";"-1";"-1";"4"
"(null)";"Z";"(null)";"2904";"-1";"8.12.2004 0:00";"(null)";"(null)";"-1";"-1";"5"
"(null)";"S";"(null)";"2904";"-1";"27.1.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"(null)";"S";"(null)";"2936";"-1";"27.1.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"1393";"S";"(null)";"2851";"-1";"6.5.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"8893";"S";"(null)";"3781";"-1";"20.2.2004 0:00";"(null)";"(null)";"-1";"-1";"5"
"1393";"S";"(null)";"3808";"-1";"13.5.2003 0:00";"(null)";"(null)";"-1";"-1";"3"
"(null)";"S";"(null)";"2900";"-1";"4.10.2005 0:00";"(null)";"(null)";"-1";"-1";"9"
"(null)";"S";"(null)";"3601";"-1";"25.2.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"(null)";"S";"(null)";"3601";"-1";"25.2.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"(null)";"Z";"(null)";"3162";"-1";"12.2.2004 0:00";"(null)";"(null)";"-1";"-1";"3"
"8956";"S";"(null)";"3849";"-1";"10.11.2003 0:00";"(null)";"(null)";"-1";"-1";"7"
"1137";"-";"(null)";"3781";"-1";"(null)";"(null)";"(null)";"-1";"-1";"7"
"1137";"S";"(null)";"3781";"-1";"(null)";"(null)";"(null)";"-1";"-1";"8"
"1133";"-";"(null)";"3781";"-1";"(null)";"(null)";"(null)";"-1";"-1";"5"
"1133";"S";"(null)";"3781";"-1";"(null)";"(null)";"(null)";"-1";"-1";"6"
"(null)";"-";"(null)";"3836";"-1";"(null)";"(null)";"(null)";"-1";"-1";"10"
"1137";"-";"(null)";"3845";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1137";"S";"(null)";"3845";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1393";"S";"(null)";"3047";"-1";"26.6.2003 0:00";"(null)";"(null)";"-1";"-1";"-1"
"6934";"S";"(null)";"3047";"-1";"20.2.2003 0:00";"(null)";"(null)";"-1";"-1";"-1"
"8851";"S";"(null)";"3047";"-1";"16.10.2003 0:00";"(null)";"(null)";"-1";"-1";"0"
"1393";"S";"(null)";"3825";"-1";"26.10.2004 0:00";"(null)";"(null)";"-1";"-1";"5"
"6935";"S";"(null)";"3047";"-1";"24.6.2004 0:00";"(null)";"(null)";"-1";"-1";"1"
"(null)";"S";"(null)";"3047";"-1";"29.6.2004 0:00";"(null)";"(null)";"-1";"-1";"1"
"(null)";"S";"(null)";"3047";"-1";"1.6.2004 0:00";"(null)";"(null)";"-1";"-1";"1"
"1133";"-";"(null)";"3047";"-1";"(null)";"(null)";"(null)";"-1";"-1";"1"
"1133";"S";"(null)";"3047";"-1";"(null)";"(null)";"(null)";"-1";"-1";"2"
"1134";"-";"(null)";"3047";"-1";"20.9.2004 0:00";"(null)";"(null)";"-1";"-1";"1"
"1134";"S";"(null)";"3047";"-1";"20.9.2004 0:00";"(null)";"(null)";"-1";"-1";"2"
"(null)";"S";"(null)";"3047";"-1";"11.7.2005 0:00";"(null)";"(null)";"-1";"-1";"4"
"(null)";"Z";"(null)";"3047";"-1";"24.9.2004 0:00";"(null)";"(null)";"-1";"-1";"3"
"(null)";"S";"(null)";"3601";"-1";"27.8.2003 0:00";"(null)";"(null)";"-1";"-1";"2"
"(null)";"S";"(null)";"3601";"-1";"27.8.2003 0:00";"(null)";"(null)";"-1";"-1";"2"
"(null)";"S";"(null)";"3047";"-1";"10.9.2003 0:00";"(null)";"(null)";"-1";"-1";"0"
"1133";"-";"(null)";"3559";"-1";"(null)";"(null)";"(null)";"-1";"-1";"1"
"1133";"S";"(null)";"3559";"-1";"(null)";"(null)";"(null)";"-1";"-1";"2"
"1133";"-";"(null)";"3813";"-1";"15.5.2001 0:00";"(null)";"(null)";"-1";"-1";"-5"
"1133";"S";"(null)";"3813";"-1";"15.5.2001 0:00";"(null)";"(null)";"-1";"-1";"-4"
"1134";"-";"(null)";"3813";"-1";"(null)";"(null)";"(null)";"-1";"-1";"-5"
"1134";"S";"(null)";"3813";"-1";"(null)";"(null)";"(null)";"-1";"-1";"-4"
"1382";"S";"(null)";"3813";"-1";"20.8.2003 0:00";"(null)";"(null)";"-1";"-1";"-3"
"1393";"S";"(null)";"3813";"-1";"1.10.2002 0:00";"(null)";"(null)";"-1";"-1";"-3"
"(null)";"S";"(null)";"3813";"-1";"10.11.2002 0:00";"(null)";"(null)";"-1";"-1";"-2"
"8990";"S";"(null)";"3820";"-1";"30.10.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"(null)";"S";"(null)";"3820";"-1";"8.2.2005 0:00";"(null)";"(null)";"-1";"-1";"3"
"1134";"-";"(null)";"2996";"-1";"3.3.2004 0:00";"(null)";"(null)";"-1";"-1";"1"
"1134";"S";"(null)";"2996";"-1";"3.3.2004 0:00";"(null)";"(null)";"-1";"-1";"2"
"1133";"-";"(null)";"3853";"-1";"29.1.2004 0:00";"(null)";"(null)";"-1";"-1";"1"
"1133";"S";"(null)";"3853";"-1";"29.1.2004 0:00";"(null)";"(null)";"-1";"-1";"2"
"1133";"-";"(null)";"3852";"-1";"2.12.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"1133";"S";"(null)";"3852";"-1";"2.12.2003 0:00";"(null)";"(null)";"-1";"-1";"2"
"8991";"S";"(null)";"3446";"-1";"10.12.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"1391";"S";"(null)";"3446";"-1";"23.2.2004 0:00";"(null)";"(null)";"-1";"-1";"1"
"8999";"S";"(null)";"3446";"-1";"16.12.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"(null)";"-";"(null)";"3446";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"(null)";"-";"(null)";"3446";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"8893";"S";"(null)";"3446";"-1";"19.1.2004 0:00";"(null)";"(null)";"-1";"-1";"1"
"8856";"S";"(null)";"3446";"-1";"15.4.2004 0:00";"(null)";"(null)";"-1";"-1";"2"
"1133";"-";"(null)";"3446";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1133";"-";"(null)";"3446";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"(null)";"S";"(null)";"3446";"-1";"19.12.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"(null)";"-";"(null)";"3446";"-1";"(null)";"(null)";"(null)";"-1";"-1";"5"
"1133";"-";"(null)";"3401";"-1";"24.2.2004 0:00";"(null)";"(null)";"-1";"-1";"1"
"1133";"S";"(null)";"3401";"-1";"24.2.2004 0:00";"(null)";"(null)";"-1";"-1";"2"
"(null)";"Z";"(null)";"1804";"-1";"12.2.2004 0:00";"(null)";"(null)";"-1";"-1";"3"
"(null)";"U";"(null)";"1804";"-1";"9.7.2004 0:00";"(null)";"(null)";"-1";"-1";"5"
"5795";"S";"(null)";"3813";"-1";"10.7.2003 0:00";"(null)";"(null)";"-1";"-1";"0"
"8851";"S";"(null)";"3813";"-1";"17.3.2004 0:00";"(null)";"(null)";"-1";"-1";"0"
"1133";"-";"(null)";"3541";"-1";"4.5.2004 0:00";"(null)";"(null)";"-1";"-1";"1"
"1133";"S";"(null)";"3541";"-1";"4.5.2004 0:00";"(null)";"(null)";"-1";"-1";"2"
"1133";"-";"(null)";"3636";"-1";"16.3.2004 0:00";"(null)";"(null)";"-1";"-1";"1"
"1133";"S";"(null)";"3636";"-1";"16.3.2004 0:00";"(null)";"(null)";"-1";"-1";"2"
"8980";"S";"(null)";"3803";"-1";"27.4.2004 0:00";"(null)";"(null)";"-1";"-1";"1"
"8958";"S";"(null)";"3803";"-1";"14.5.2004 0:00";"(null)";"(null)";"-1";"-1";"2"
"(null)";"Z";"(null)";"3803";"-1";"2.4.2004 0:00";"(null)";"(null)";"-1";"-1";"2"
"(null)";"U";"(null)";"3803";"-1";"21.9.2005 0:00";"(null)";"(null)";"-1";"-1";"7"
"8975";"S";"(null)";"3803";"-1";"6.10.2005 0:00";"(null)";"(null)";"-1";"-1";"4"
"1393";"S";"(null)";"3842";"-1";"31.3.2005 0:00";"(null)";"(null)";"-1";"-1";"3"
"1133";"-";"(null)";"3803";"-1";"(null)";"(null)";"(null)";"-1";"-1";"7"
"1133";"S";"(null)";"3803";"-1";"(null)";"(null)";"(null)";"-1";"-1";"8"
"(null)";"-";"(null)";"3803";"-1";"(null)";"(null)";"(null)";"-1";"-1";"9"
"8899";"S";"(null)";"3842";"-1";"22.3.2005 0:00";"(null)";"(null)";"-1";"-1";"3"
"8825";"S";"(null)";"3842";"-1";"6.9.2005 0:00";"(null)";"(null)";"-1";"-1";"4"
"8985";"S";"(null)";"3842";"-1";"6.9.2005 0:00";"(null)";"(null)";"-1";"-1";"5"
"(null)";"-";"(null)";"3842";"-1";"(null)";"(null)";"(null)";"-1";"-1";"5"
"(null)";"-";"(null)";"3842";"-1";"(null)";"(null)";"(null)";"-1";"-1";"6"
"1133";"-";"(null)";"3842";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1133";"S";"(null)";"3842";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1134";"-";"(null)";"3842";"-1";"(null)";"(null)";"(null)";"-1";"-1";"5"
"1134";"-";"(null)";"3842";"-1";"(null)";"(null)";"(null)";"-1";"-1";"6"
"(null)";"-";"(null)";"3842";"-1";"(null)";"(null)";"(null)";"-1";"-1";"7"
"1133";"-";"(null)";"3405";"-1";"24.2.2004 0:00";"(null)";"(null)";"-1";"-1";"1"
"1133";"S";"(null)";"3405";"-1";"24.2.2004 0:00";"(null)";"(null)";"-1";"-1";"2"
"1134";"-";"(null)";"3380";"-1";"28.4.2004 0:00";"(null)";"(null)";"-1";"-1";"1"
"1134";"S";"(null)";"3380";"-1";"28.4.2004 0:00";"(null)";"(null)";"-1";"-1";"2"
"1134";"-";"(null)";"3381";"-1";"24.3.2004 0:00";"(null)";"(null)";"-1";"-1";"1"
"1134";"S";"(null)";"3381";"-1";"24.3.2004 0:00";"(null)";"(null)";"-1";"-1";"2"
"1133";"-";"(null)";"3537";"-1";"24.2.2004 0:00";"(null)";"(null)";"-1";"-1";"1"
"1133";"S";"(null)";"3537";"-1";"24.2.2004 0:00";"(null)";"(null)";"-1";"-1";"2"
"1393";"S";"(null)";"2901";"-1";"29.6.2004 0:00";"(null)";"(null)";"-1";"-1";"1"
"(null)";"S";"(null)";"2901";"-1";"28.6.2004 0:00";"(null)";"(null)";"-1";"-1";"1"
"8820";"S";"(null)";"2901";"-1";"30.11.2004 0:00";"(null)";"(null)";"-1";"-1";"2"
"8992";"-";"(null)";"2901";"-1";"(null)";"(null)";"(null)";"-1";"-1";"2"
"8823";"S";"(null)";"2901";"-1";"26.8.2005 0:00";"(null)";"(null)";"-1";"-1";"2"
"1133";"-";"(null)";"2901";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1133";"-";"(null)";"2901";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1134";"-";"(null)";"2901";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1134";"-";"(null)";"2901";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"(null)";"Z";"(null)";"2901";"-1";"26.4.2005 0:00";"(null)";"(null)";"-1";"-1";"3"
"(null)";"-";"(null)";"2901";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"(null)";"-";"(null)";"2901";"-1";"(null)";"(null)";"(null)";"-1";"-1";"5"
"1393";"S";"(null)";"2902";"-1";"25.3.2004 0:00";"(null)";"(null)";"-1";"-1";"1"
"(null)";"-";"(null)";"2902";"-1";"(null)";"(null)";"(null)";"-1";"-1";"5"
"(null)";"S";"(null)";"2902";"-1";"3.2.2004 0:00";"(null)";"(null)";"-1";"-1";"1"
"8820";"S";"(null)";"2902";"-1";"8.10.2004 0:00";"(null)";"(null)";"-1";"-1";"2"
"8992";"S";"(null)";"2902";"-1";"12.7.2004 0:00";"(null)";"(null)";"-1";"-1";"2"
"8823";"S";"(null)";"2902";"-1";"25.4.2005 0:00";"(null)";"(null)";"-1";"-1";"2"
"(null)";"U";"(null)";"2902";"-1";"19.10.2004 0:00";"(null)";"(null)";"-1";"-1";"3"
"1391";"-";"(null)";"3847";"-1";"(null)";"(null)";"(null)";"-1";"-1";"1"
"1133";"-";"(null)";"2902";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1133";"S";"(null)";"2902";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1134";"-";"(null)";"2902";"-1";"20.2.2004 0:00";"(null)";"(null)";"-1";"-1";"1"
"1134";"S";"(null)";"2902";"-1";"20.2.2004 0:00";"(null)";"(null)";"-1";"-1";"2"
"(null)";"U";"(null)";"2902";"-1";"8.4.2005 0:00";"(null)";"(null)";"-1";"-1";"4"
"(null)";"-";"(null)";"3847";"-1";"(null)";"(null)";"(null)";"-1";"-1";"8"
"8986";"-";"(null)";"3847";"-1";"(null)";"(null)";"(null)";"-1";"-1";"2"
