"idPredmet";"vysledek";"zkouskove_otazky";"idClovek";"termin";"datum_terminu";"mistnost";"zacatek";"idClovekPrvniZkousejici";"idClovekDruhyZkousejici";"semestrSplneni"
"1134";"S";"(null)";"3866";"-1";"12.5.2005 0:00";"(null)";"(null)";"-1";"-1";"2"
"1133";"-";"(null)";"3866";"-1";"(null)";"(null)";"(null)";"-1";"-1";"5"
"1133";"-";"(null)";"3866";"-1";"(null)";"(null)";"(null)";"-1";"-1";"6"
"1134";"-";"(null)";"3915";"-1";"27.4.2005 0:00";"(null)";"(null)";"-1";"-1";"1"
"1134";"S";"(null)";"3915";"-1";"27.4.2005 0:00";"(null)";"(null)";"-1";"-1";"2"
"1133";"-";"(null)";"3915";"-1";"(null)";"(null)";"(null)";"-1";"-1";"5"
"1133";"-";"(null)";"3915";"-1";"(null)";"(null)";"(null)";"-1";"-1";"6"
"1137";"-";"(null)";"3920";"-1";"(null)";"(null)";"(null)";"-1";"-1";"(null)"
"1137";"-";"(null)";"3920";"-1";"(null)";"(null)";"(null)";"-1";"-1";"(null)"
"1133";"-";"(null)";"3920";"-1";"(null)";"(null)";"(null)";"-1";"-1";"(null)"
"1133";"-";"(null)";"3920";"-1";"(null)";"(null)";"(null)";"-1";"-1";"(null)"
"1137";"-";"(null)";"1823";"-1";"(null)";"(null)";"(null)";"-1";"-1";"1"
"1137";"-";"(null)";"1823";"-1";"(null)";"(null)";"(null)";"-1";"-1";"2"
"1134";"-";"(null)";"1823";"-1";"(null)";"(null)";"(null)";"-1";"-1";"5"
"1134";"-";"(null)";"1823";"-1";"(null)";"(null)";"(null)";"-1";"-1";"6"
"1133";"-";"(null)";"3877";"-1";"(null)";"(null)";"(null)";"-1";"-1";"1"
"1133";"-";"(null)";"3877";"-1";"(null)";"(null)";"(null)";"-1";"-1";"2"
"1137";"-";"(null)";"3877";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1137";"-";"(null)";"3877";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1137";"-";"(null)";"3879";"-1";"(null)";"(null)";"(null)";"-1";"-1";"1"
"1137";"-";"(null)";"3879";"-1";"(null)";"(null)";"(null)";"-1";"-1";"2"
"1134";"-";"(null)";"3879";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1134";"-";"(null)";"3879";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1137";"-";"(null)";"3906";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1137";"-";"(null)";"3906";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1134";"-";"(null)";"3906";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1134";"-";"(null)";"3906";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"7285";"S";"(null)";"3007";"-1";"1.4.2005 0:00";"(null)";"(null)";"-1";"-1";"1"
"7101";"S";"(null)";"3007";"-1";"5.1.2005 0:00";"(null)";"(null)";"-1";"-1";"1"
"1134";"-";"(null)";"3008";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1134";"-";"(null)";"3008";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"7078";"-";"(null)";"3915";"-1";"(null)";"(null)";"(null)";"-1";"-1";"1"
"6879";"S";"(null)";"2919";"-1";"5.1.2005 0:00";"(null)";"(null)";"-1";"-1";"1"
