"uic";"idStudijniPlan";"rocnik";"idPredmet";"externiPredmet";"idSemestrSplneni";"semestrSplneni"
"63289";"131";"3";"1328";"false";"2";"1"
"63289";"131";"3";"1801";"false";"2";"1"
"63289";"131";"3";"1751";"false";"4";"1"
"63289";"131";"3";"1351";"false";"4";"1"
"63289";"131";"3";"1382";"false";"1";"1"
"63289";"131";"3";"1337";"false";"1";"1"
"63289";"131";"3";"1339";"false";"2";"1"
"63289";"131";"3";"1375";"false";"4";"1"
"63289";"131";"3";"1133";"false";"2";"1"
"63289";"131";"3";"1134";"false";"5";"2"
"59143";"284";"3";"1332";"false";"4";"1"
"59143";"284";"3";"1751";"false";"2";"1"
"59143";"284";"3";"1340";"false";"1";"1"
"59143";"284";"3";"1750";"false";"2";"1"
"59143";"284";"3";"1380";"false";"5";"2"
"59143";"284";"3";"1760";"false";"2";"1"
"59143";"284";"3";"1360";"false";"4";"1"
"59143";"284";"3";"1366";"false";"5";"2"
"59143";"284";"3";"1133";"false";"1";"1"
"59143";"284";"3";"1134";"false";"5";"2"
"63146";"315";"3";"1801";"false";"5";"2"
"63146";"315";"3";"1334";"false";"4";"1"
"63146";"315";"3";"1742";"false";"5";"2"
"63146";"315";"3";"1133";"false";"5";"2"
"63146";"315";"3";"1356";"false";"4";"1"
"63146";"315";"3";"1751";"false";"4";"1"
"63146";"315";"3";"1358";"false";"6";"3"
"63146";"315";"3";"1357";"false";"6";"3"
"63146";"315";"3";"1134";"false";"7";"4"
"63146";"315";"3";"1728";"false";"7";"4"
"67043";"317";"3";"1356";"false";"4";"1"
"67043";"317";"3";"1340";"false";"4";"1"
"67043";"317";"3";"1382";"false";"4";"1"
"67043";"317";"3";"1133";"false";"5";"2"
"67043";"317";"3";"1801";"false";"5";"2"
"67043";"317";"3";"1380";"false";"5";"2"
"67043";"317";"3";"1383";"false";"6";"3"
"67043";"317";"3";"1334";"false";"6";"3"
"67043";"317";"3";"1134";"false";"7";"4"
"67043";"317";"3";"1751";"false";"7";"4"
"62240";"327";"3";"1351";"false";"4";"1"
"62240";"327";"3";"1396";"false";"4";"1"
"62240";"327";"3";"1390";"false";"5";"2"
"62240";"327";"3";"1399";"false";"5";"2"
"62240";"327";"3";"1133";"false";"5";"2"
"62240";"327";"3";"1362";"false";"6";"3"
"62240";"327";"3";"1397";"false";"6";"3"
"62240";"327";"3";"1336";"false";"7";"4"
"62240";"327";"3";"1134";"false";"7";"4"
"62240";"327";"3";"1752";"false";"7";"4"
"68576";"330";"3";"1396";"false";"4";"1"
"68576";"330";"3";"1351";"false";"4";"1"
"68576";"330";"3";"1362";"false";"5";"2"
"68576";"330";"3";"1390";"false";"5";"2"
"68576";"330";"3";"1399";"false";"5";"2"
"68576";"330";"3";"1133";"false";"5";"2"
"68576";"330";"3";"1336";"false";"6";"3"
"68576";"330";"3";"1386";"false";"6";"3"
"68576";"330";"3";"1134";"false";"7";"4"
"68576";"330";"3";"1752";"false";"7";"4"
"64173";"331";"3";"1362";"false";"7";"4"
"64173";"331";"3";"1752";"false";"7";"4"
"64173";"331";"3";"1136";"false";"6";"3"
"64173";"331";"3";"1133";"false";"6";"3"
"64173";"331";"3";"1368";"false";"6";"3"
"64173";"331";"3";"1394";"false";"7";"4"
"64173";"331";"3";"1385";"false";"6";"3"
"64173";"331";"3";"1396";"false";"5";"2"
"64173";"331";"3";"1336";"false";"7";"4"
"64173";"331";"3";"1351";"false";"4";"1"
"68202";"395";"3";"1382";"false";"4";"1"
"68202";"395";"3";"1337";"false";"4";"1"
"68202";"395";"3";"1134";"false";"5";"2"
"68202";"395";"3";"1340";"false";"5";"2"
"68202";"395";"3";"1751";"false";"5";"2"
"68202";"395";"3";"1338";"false";"6";"3"
"68202";"395";"3";"1328";"false";"6";"3"
"68202";"395";"3";"1351";"false";"6";"3"
"68202";"395";"3";"1335";"false";"7";"4"
"68202";"395";"3";"1133";"false";"7";"4"
"66982";"442";"3";"1742";"false";"4";"1"
"66982";"442";"3";"1382";"false";"4";"1"
"66982";"442";"3";"1356";"false";"4";"1"
"66982";"442";"3";"1380";"false";"5";"2"
"66982";"442";"3";"1133";"false";"5";"2"
"66982";"442";"3";"1801";"false";"5";"2"
"66982";"442";"3";"1334";"false";"6";"3"
"66982";"442";"3";"1383";"false";"6";"3"
"66982";"442";"3";"1751";"false";"7";"4"
"66982";"442";"3";"1135";"false";"7";"4"
"64945";"448";"3";"1133";"false";"4";"1"
"64945";"448";"3";"1334";"false";"4";"1"
"64945";"448";"3";"1377";"false";"4";"1"
"64945";"448";"3";"1801";"false";"5";"2"
"64945";"448";"3";"1356";"false";"5";"2"
"64945";"448";"3";"1380";"false";"5";"2"
"64945";"448";"3";"1742";"false";"6";"3"
"64945";"448";"3";"1134";"false";"6";"3"
"64945";"448";"3";"1751";"false";"7";"4"
"64945";"448";"3";"1373";"false";"7";"4"
"66514";"450";"3";"1742";"false";"4";"1"
"66514";"450";"3";"1382";"false";"4";"1"
"66514";"450";"3";"1356";"false";"4";"1"
"66514";"450";"3";"1133";"false";"5";"2"
"66514";"450";"3";"1380";"false";"5";"2"
"66514";"450";"3";"1801";"false";"5";"2"
"66514";"450";"3";"1358";"false";"6";"3"
"66514";"450";"3";"1334";"false";"6";"3"
"66514";"450";"3";"1751";"false";"7";"4"
"66514";"450";"3";"1134";"false";"7";"4"
"56654";"477";"3";"1373";"false";"4";"1"
"56654";"477";"3";"1366";"false";"4";"1"
"56654";"477";"3";"1751";"false";"5";"2"
"56654";"477";"3";"1374";"false";"5";"2"
"56654";"477";"3";"1133";"false";"5";"2"
"56654";"477";"3";"1380";"false";"6";"3"
"56654";"477";"3";"1363";"false";"6";"3"
"56654";"477";"3";"1755";"false";"7";"4"
"56654";"477";"3";"1137";"false";"7";"4"
"56654";"477";"3";"1394";"false";"7";"4"
"64328";"479";"3";"1356";"false";"4";"1"
"64328";"479";"3";"1382";"false";"4";"1"
"64328";"479";"3";"1742";"false";"5";"2"
"64328";"479";"3";"1133";"false";"5";"2"
"64328";"479";"3";"1801";"false";"5";"2"
"64328";"479";"3";"1380";"false";"5";"2"
"64328";"479";"3";"1334";"false";"6";"3"
"64328";"479";"3";"1383";"false";"6";"3"
"64328";"479";"3";"1751";"false";"7";"4"
"64328";"479";"3";"1134";"false";"7";"4"
"54301";"482";"3";"1340";"false";"5";"2"
"54301";"482";"3";"1750";"false";"5";"2"
"54301";"482";"3";"1760";"false";"5";"2"
"54301";"482";"3";"1133";"false";"5";"2"
"54301";"482";"3";"1332";"false";"6";"3"
"54301";"482";"3";"1751";"false";"6";"3"
"54301";"482";"3";"84";"true";"6";"3"
"54301";"482";"3";"1380";"false";"7";"4"
"54301";"482";"3";"1758";"false";"7";"4"
"54301";"482";"3";"1137";"false";"7";"4"
"67095";"505";"3";"1362";"false";"4";"1"
"67095";"505";"3";"1351";"false";"5";"2"
"67095";"505";"3";"1396";"false";"5";"2"
"67095";"505";"3";"1167";"false";"5";"2"
"67095";"505";"3";"2204";"false";"6";"3"
"67095";"505";"3";"1801";"false";"7";"4"
"67095";"505";"3";"1358";"false";"6";"3"
"67095";"505";"3";"1367";"false";"7";"4"
"67095";"505";"3";"1175";"false";"7";"4"
"67095";"505";"3";"1336";"false";"7";"4"
"61648";"508";"3";"1760";"false";"4";"1"
"61648";"508";"3";"1337";"false";"4";"1"
"61648";"508";"3";"1134";"false";"4";"1"
"61648";"508";"3";"1133";"false";"6";"3"
"61648";"508";"3";"1751";"false";"6";"3"
"61648";"508";"3";"1340";"false";"6";"3"
"61648";"508";"3";"1380";"false";"6";"3"
"61648";"508";"3";"1750";"false";"7";"4"
"61648";"508";"3";"1332";"false";"7";"4"
"61648";"508";"3";"1758";"false";"7";"4"
"68048";"510";"3";"1758";"false";"4";"1"
"68048";"510";"3";"1750";"false";"4";"1"
"68048";"510";"3";"1380";"false";"5";"2"
"68048";"510";"3";"1751";"false";"5";"2"
"68048";"510";"3";"1133";"false";"5";"2"
"68048";"510";"3";"1760";"false";"5";"2"
"68048";"510";"3";"1360";"false";"6";"3"
"68048";"510";"3";"1340";"false";"6";"3"
"68048";"510";"3";"1332";"false";"7";"4"
"68048";"510";"3";"1134";"false";"7";"4"
"53391";"514";"3";"1366";"false";"4";"1"
"53391";"514";"3";"1374";"false";"5";"2"
"53391";"514";"3";"1355";"false";"5";"2"
"53391";"514";"3";"1360";"false";"5";"2"
"53391";"514";"3";"1137";"false";"5";"2"
"53391";"514";"3";"1133";"false";"6";"3"
"53391";"514";"3";"1380";"false";"6";"3"
"53391";"514";"3";"1394";"false";"6";"3"
"53391";"514";"3";"1751";"false";"7";"4"
"53391";"514";"3";"1755";"false";"7";"4"
"61775";"519";"3";"1134";"false";"4";"1"
"61775";"519";"3";"1133";"false";"4";"1"
"61775";"519";"3";"1366";"false";"5";"2"
"61775";"519";"3";"1373";"false";"5";"2"
"61775";"519";"3";"1374";"false";"5";"2"
"61775";"519";"3";"1394";"false";"6";"3"
"61775";"519";"3";"1751";"false";"6";"3"
"61775";"519";"3";"1755";"false";"6";"3"
"61775";"519";"3";"1371";"false";"7";"4"
"61775";"519";"3";"1380";"false";"7";"4"
"65387";"621";"2";"1751";"false";"6";"1"
"65387";"621";"2";"1380";"false";"6";"1"
"65387";"621";"2";"1760";"false";"8";"3"
"65387";"621";"2";"1134";"false";"6";"1"
"65387";"621";"2";"1332";"false";"7";"2"
"65387";"621";"2";"1750";"false";"7";"2"
